"[all run data]","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts","conflicts"
,"13","8","23","16","22","19","10","17","26","17","13","16","15","17","16","23","15","14","27","13","12","14","19","19","20","14","14","16","20","14"
,"15","8","23","18","22","19","10","17","26","17","14","16","15","17","16","25","15","16","27","13","14","16","19","19","20","14","14","19","20","14"
,"15","8","23","20","22","20","10","17","26","17","14","16","15","17","16","26","15","16","27","13","16","16","19","19","20","14","14","19","20","14"
,"15","8","23","20","24","22","10","17","26","17","14","16","15","19","16","28","15","18","29","13","17","16","19","19","22","14","18","19","20","14"
,"15","10","23","22","24","22","12","17","26","17","14","20","15","19","16","28","15","20","29","13","17","16","21","21","24","14","18","19","20","14"
,"17","12","23","22","24","22","12","17","28","17","14","20","15","19","16","28","15","20","29","13","17","18","21","21","24","18","18","19","22","14"
,"17","12","23","22","24","22","12","17","28","17","14","20","15","19","18","30","17","21","29","13","17","18","21","21","24","18","18","19","22","16"
,"17","16","23","26","26","22","14","17","28","18","14","20","15","19","18","30","19","21","29","13","17","18","21","21","24","18","18","21","22","16"
,"17","16","23","26","26","22","14","17","28","18","14","20","17","19","18","32","19","22","31","13","17","20","21","23","24","18","18","21","22","16"
,"17","16","23","26","26","24","14","17","28","18","14","20","17","21","18","32","19","22","31","13","17","22","23","23","26","18","18","21","22","16"
,"19","18","25","26","30","24","14","17","28","18","14","23","17","21","18","34","19","22","33","13","17","22","23","23","26","20","18","21","22","16"
,"19","18","25","28","30","24","14","19","28","18","14","23","19","21","18","36","19","24","33","15","17","22","23","23","28","22","20","21","22","16"
,"19","19","25","28","32","24","14","19","28","20","16","23","19","23","18","36","19","24","35","15","17","22","23","23","28","22","20","23","22","16"
,"19","19","25","28","32","24","14","19","29","20","16","23","19","25","18","36","21","24","35","15","17","22","23","25","29","22","20","23","22","18"
,"19","19","25","28","32","24","14","21","31","20","16","23","19","26","20","36","21","24","35","15","17","22","25","28","29","22","20","23","22","18"
,"19","19","25","28","32","24","14","22","31","20","18","25","19","26","20","36","23","25","37","15","17","24","27","28","29","22","22","23","24","19"
,"23","21","25","28","34","26","14","22","33","20","18","25","19","26","20","36","25","25","37","15","17","24","29","28","29","22","22","23","26","19"
,"23","21","25","28","35","28","16","22","33","21","18","25","19","26","20","36","25","25","39","15","17","24","29","28","29","22","22","23","26","19"
,"23","21","27","30","35","28","17","22","33","21","18","25","19","28","20","38","25","25","39","15","17","24","33","30","29","22","22","25","26","19"
,"23","21","27","30","35","28","17","22","35","21","18","27","21","28","22","38","25","25","41","15","17","24","35","31","29","22","22","25","27","19"
,"23","21","27","30","35","28","17","22","35","25","18","27","21","28","22","38","25","25","41","15","19","24","35","33","29","22","22","25","27","19"
,"23","21","27","30","37","28","17","24","35","25","18","29","21","29","22","38","27","27","41","15","19","24","35","33","31","22","24","25","29","21"
,"23","21","27","30","37","28","17","24","35","25","18","31","21","30","22","40","27","27","41","17","19","24","38","33","31","22","24","27","31","21"
,"23","21","27","30","37","29","17","26","35","26","20","31","21","31","22","40","29","27","41","17","19","26","38","33","31","22","26","27","33","21"
,"23","21","27","30","37","29","17","26","35","26","20","31","21","31","22","40","29","27","41","17","19","26","38","33","31","24","28","27","33","21"
,"25","21","29","30","37","31","21","28","35","26","20","31","23","32","24","40","29","27","43","17","19","26","38","35","31","24","28","27","33","21"
,"25","21","29","30","37","31","23","28","35","28","22","32","23","32","24","42","31","27","43","19","19","28","38","37","31","26","28","27","35","21"
,"25","23","29","30","37","31","25","28","37","28","24","36","27","32","24","42","31","27","45","19","19","30","38","37","31","28","32","27","37","21"
,"25","25","29","30","37","31","25","31","37","28","26","36","27","32","24","42","33","29","46","19","19","30","40","37","31","30","32","29","37","23"
,"25","27","29","30","37","31","25","31","37","28","26","37","27","32","24","42","35","29","46","19","19","30","40","37","31","30","32","31","37","23"
,"25","27","31","32","37","31","25","31","39","28","28","37","27","34","24","42","35","29","46","19","19","30","42","37","33","30","32","31","39","23"
,"25","27","31","32","39","31","25","31","39","28","28","39","30","34","24","42","36","29","47","19","19","30","42","37","35","34","36","31","39","23"
,"25","27","31","32","39","31","27","31","39","30","28","39","30","34","24","42","36","31","49","19","19","30","42","37","37","34","37","33","39","25"
,"25","27","31","34","41","31","28","31","41","30","28","39","31","34","24","42","36","31","49","19","19","34","43","37","37","34","39","34","39","25"
,"25","27","31","34","41","33","28","31","41","30","29","41","31","34","24","42","36","31","49","19","21","34","43","37","37","34","39","34","41","25"
,"25","27","31","36","41","33","28","31","41","30","33","43","31","34","24","42","36","33","49","19","21","34","43","37","38","34","39","34","44","27"
,"25","27","31","37","41","33","30","31","41","30","35","44","31","34","24","42","36","33","49","19","21","34","45","37","38","34","41","34","46","27"
,"25","29","31","37","43","33","30","31","41","30","35","44","31","34","26","42","38","33","49","19","21","34","47","39","40","34","41","34","46","27"
,"25","29","31","37","43","33","30","33","41","30","35","44","31","34","26","42","40","34","49","19","21","34","47","39","42","36","41","34","46","27"
,"25","29","31","37","43","33","30","33","41","30","35","44","31","34","26","42","41","34","49","19","21","34","48","39","42","36","43","34","46","27"
,"25","29","31","37","45","33","30","35","41","32","35","44","31","34","26","42","43","36","49","19","21","34","50","39","42","36","43","36","46","29"
,"29","29","31","37","45","33","30","37","41","32","35","44","31","34","26","42","43","36","49","19","21","34","50","40","42","36","43","36","46","31"
,"29","32","31","40","45","33","30","37","43","32","35","45","31","34","26","42","43","38","49","19","21","34","50","42","42","38","43","36","46","31"
,"31","32","31","40","45","33","30","37","43","32","35","45","31","34","26","42","43","38","49","19","21","34","50","42","44","38","45","38","46","33"
,"31","32","31","40","45","33","30","39","43","34","35","45","31","34","26","44","43","38","49","19","21","34","52","42","44","38","45","38","46","35"
,"31","32","31","40","47","33","30","39","43","34","37","45","31","36","26","44","43","38","49","21","23","36","54","42","44","38","45","38","46","37"
,"31","32","31","42","47","33","30","39","43","36","37","45","31","36","26","46","43","40","49","25","23","36","54","44","44","38","45","38","46","37"
,"31","32","31","42","47","33","30","39","43","36","37","45","31","36","26","46","43","40","49","25","23","36","54","44","44","38","45","38","50","37"
,"31","32","31","42","47","33","32","39","43","36","37","47","31","36","26","46","43","40","49","25","27","36","58","44","44","38","45","38","50","37"
,"31","32","31","42","47","35","32","39","43","36","37","49","31","36","26","46","43","40","49","25","27","36","58","44","44","38","45","38","52","37"
,"31","32","31","42","47","35","32","39","43","36","37","51","31","36","26","46","43","40","49","25","27","36","58","45","44","38","45","38","52","37"
,"31","32","33","42","47","35","34","39","43","36","37","51","31","36","26","48","43","40","49","25","27","36","58","45","44","38","45","38","52","37"
,"31","32","33","42","47","35","34","39","43","36","37","51","31","36","28","48","43","41","49","25","27","36","59","45","44","38","45","38","54","37"
,"31","32","35","42","47","35","34","39","43","38","37","51","31","37","28","48","47","43","49","25","27","36","59","45","44","38","45","38","56","37"
,"31","32","38","42","47","35","34","39","43","38","37","51","33","37","28","48","47","43","49","25","27","36","60","45","44","38","45","38","56","37"
,"31","32","38","42","49","35","36","39","43","38","37","51","35","37","28","48","47","43","49","25","27","36","60","45","44","40","47","38","56","37"
,"31","32","38","44","49","35","36","39","43","40","37","51","35","39","28","50","47","43","49","25","27","38","60","45","44","44","47","38","56","37"
,"31","34","38","44","49","35","36","41","43","40","37","51","35","40","28","50","47","43","49","25","27","38","60","47","46","44","47","38","56","37"
,"31","34","42","44","49","35","38","41","43","43","39","51","35","41","28","50","47","43","49","25","27","38","60","47","46","44","47","38","56","37"
,"33","36","42","44","49","35","40","41","43","44","39","51","35","41","28","50","48","43","49","25","27","38","60","49","46","44","48","38","56","37"
,"33","36","43","46","49","35","40","41","43","44","41","51","35","41","28","50","48","43","49","25","27","38","60","49","46","44","48","38","56","37"
,"33","36","43","46","49","35","42","43","43","44","41","51","35","41","28","50","48","43","51","27","27","38","62","49","46","44","48","38","56","37"
,"33","36","43","46","49","35","42","43","43","44","41","51","35","41","28","50","50","43","51","27","27","40","62","49","46","44","48","38","56","37"
,"35","36","43","46","49","35","42","43","43","44","41","51","37","41","32","52","50","44","51","27","27","40","64","49","46","44","48","38","56","37"
,"35","36","43","48","50","39","42","43","45","44","43","51","37","41","32","52","50","44","51","27","27","40","64","49","48","44","50","38","56","39"
,"35","38","43","48","50","39","42","43","45","44","43","51","37","41","32","52","50","44","51","27","29","40","64","51","48","44","50","38","56","39"
,"35","38","43","48","50","39","44","43","45","44","43","51","37","43","32","52","50","44","51","27","29","40","66","51","48","46","50","40","56","41"
,"37","38","43","48","50","40","44","43","47","45","45","51","39","43","32","52","50","44","51","27","29","40","66","51","48","46","50","40","56","41"
,"37","41","43","48","52","40","44","43","49","47","45","51","41","43","32","52","50","44","51","27","29","42","67","51","50","46","52","40","56","41"
,"37","41","43","52","54","40","48","43","49","47","45","51","41","43","32","52","50","46","51","27","29","42","67","51","50","46","52","42","56","41"
,"37","41","43","52","54","42","48","43","49","47","45","51","41","43","32","52","52","46","51","27","31","44","67","51","52","46","52","42","56","41"
,"37","41","43","52","54","42","48","43","49","49","45","51","41","43","32","54","52","46","51","27","31","50","67","51","52","46","52","42","56","43"
,"37","41","43","52","54","42","48","43","49","49","45","51","43","43","32","54","52","46","51","27","31","50","67","56","52","48","52","44","56","43"
,"37","41","43","52","54","42","48","45","49","49","47","51","43","43","32","54","52","48","51","27","31","50","69","56","52","50","54","44","56","43"
,"37","41","43","52","54","44","48","45","49","49","47","53","43","44","32","54","52","48","51","27","31","50","71","58","52","50","54","44","56","43"
